img_ids,height,width
306436,640,419
132185,468,640
294709,640,426
724415,380,639
127541,427,640
451906,416,720
140484,338,640
427583,495,640
246392,640,481
506098,640,494
492698,640,427
121374,480,640
674285,512,640
435093,425,640
945764,693,800
151624,521,580
927641,800,800
379659,640,507
716510,483,720
472596,426,636
669288,427,640
473624,324,432
12301,640,480
555349,371,573
938230,800,508
429957,320,240
307909,548,492
6797,480,640
659274,428,640
894906,449,800
126424,480,640
651727,588,720
122188,640,426
592780,525,640
232872,480,640
773816,720,620
104316,640,450
426268,640,427
934645,533,800
464952,640,413
453762,430,640
569894,313,600
110570,480,640
232653,488,640
91035,527,640
405350,600,410
349278,640,500
119183,640,598
449323,457,640
47443,452,640
805478,512,640
663194,640,386
240351,640,565
540296,457,640
627689,640,339
323922,441,640
579860,456,720
48428,480,640
876452,533,800
782106,640,350
848854,533,800
766924,720,554
707313,430,640
185417,335,640
287278,262,640
322638,474,640
904656,800,516
236518,270,640
426743,485,640
380612,640,520
716583,720,479
43216,420,640
78834,425,640
815635,720,584
442643,450,600
82387,640,496
149299,480,640
343128,621,640
8499,480,640
281018,622,622
64188,480,640
257707,575,406
433428,399,640
579799,720,482
7777,480,640
878313,800,584
202327,341,640
185274,509,640
945473,534,800
235654,320,640
873887,565,800
501746,523,640
591473,411,620
909205,551,800
806049,701,720
42332,569,600
86555,512,640
362040,480,640
437813,611,640
954130,519,800
865762,621,800
454091,501,640
317270,416,720
202159,640,480
173922,640,335
13360,640,478
898614,800,660
149600,640,518
93801,616,480
46860,480,640
832384,720,534
123357,511,639
288978,533,640
56502,480,640
168708,640,480
522250,545,640
886727,590,800
16574,640,640
724004,640,640
5449,480,640
360709,398,599
669930,537,640
362325,640,458
75115,393,640
823486,536,720
80103,472,640
880733,604,800
810701,480,720
720061,317,640
78377,640,558
918724,676,800
394508,426,640
41378,437,630
153370,532,638
4884,480,640
832498,480,720
898242,419,640
307173,309,640
594327,477,620
895152,800,625
534686,423,640
6962,480,640
164237,520,640
721390,640,488
687888,494,600
359331,640,462
8159,480,640
319784,480,640
485539,512,640
77254,379,465
786984,720,537
121909,418,640
179155,640,640
944579,800,607
777552,494,720
704297,472,720
358145,426,640
907925,532,800
257852,400,600
192457,640,456
403347,432,639
743084,428,686
535261,639,628
794756,645,720
432629,480,640
450789,400,500
227417,640,427
420983,640,426
17420,640,434
461664,454,640
829796,230,180
248766,600,400
297371,640,564
848929,533,800
394347,640,512
419383,640,487
755194,576,720
781140,464,720
744237,485,640
684228,462,720
67017,640,582
333468,480,518
819141,700,494
733954,506,720
883130,800,533
196136,554,640
754235,678,720
132781,640,481
200794,480,617
692742,398,640
37571,439,640
943612,572,800
941751,575,800
23514,465,600
118966,640,640
725368,720,653
664657,640,435
64500,385,640
66214,398,640
162609,640,640
581600,428,640
767425,716,570
371528,453,640
134972,414,640
892668,600,800
582077,640,410
82870,420,630
699571,540,720
460796,474,640
259900,640,549
417003,471,640
879296,575,740
318772,640,426
648820,427,640
768586,514,720
777995,482,720
7601,480,640
663310,576,720
921121,544,800
41265,517,640
309396,521,640
53538,568,600
716369,523,640
298996,640,427
108655,604,640
85573,423,640
483587,480,640
247384,640,478
471724,640,506
808204,720,450
873902,558,800
668989,720,479
928318,800,642
638755,498,640
444309,432,640
788970,560,640
6562,480,640
650460,502,720
779375,540,495
875830,800,600
950623,799,533
662133,640,632
940777,550,800
506026,529,640
460192,640,432
762994,480,720
902631,800,642
4791,640,480
118271,450,600
338781,400,600
770186,565,720
22811,480,640
477395,460,640
880061,617,800
386695,427,640
56135,433,640
339943,424,640
798598,640,410
630276,640,512
666699,480,640
475992,640,421
458607,540,720
357970,485,640
557866,630,442
922212,677,800
372037,388,640
802062,720,480
878222,533,800
755163,479,720
824642,426,640
676244,408,640
546138,426,640
730888,640,388
505385,640,429
74342,635,476
98007,427,640
799701,427,640
916480,733,790
272492,410,640
947837,800,533
48854,480,640
691898,474,662
621729,480,640
51046,480,640
805880,512,640
732879,362,640
671954,403,609
311510,429,640
4378,640,480
803005,720,493
159412,240,320
274637,325,500
756344,690,460
224076,480,640
501391,444,720
692976,503,720
183207,568,640
523350,386,515
64119,640,480
291529,480,640
898623,600,600
297576,640,506
116698,480,640
476653,393,640
796248,640,426
204028,375,640
141833,425,640
777590,720,553
516568,480,640
78704,480,640
55753,640,624
172413,615,511
806890,480,720
773261,480,720
734924,601,720
165807,451,640
534524,640,427
786051,710,641
618574,430,638
9425,427,640
77700,640,544
428373,480,640
897539,534,800
26293,612,640
614679,640,512
648658,640,613
863888,563,800
4834,640,480
316239,568,640
830459,720,576
86228,640,480
160750,515,640
348954,429,640
556980,427,640
84748,620,640
658880,391,600
435224,439,640
21852,491,640
353571,512,640
283499,369,640
287448,420,600
128661,640,427
27336,301,500
886232,800,543
564326,480,720
789129,502,640
146868,573,640
942346,800,673
222061,640,556
316473,640,621
516711,640,425
185687,427,640
302840,640,640
495828,634,476
185597,480,640
21317,433,640
601714,458,640
735914,482,720
523817,446,640
932866,645,800
904052,800,502
812000,640,493
720296,427,640
524139,541,640
708372,492,720
588154,516,640
567405,453,640
738541,640,634
205675,481,640
937739,586,800
432856,640,511
784849,463,720
841239,596,800
86568,640,464
953054,529,795
292551,640,483
768844,650,433
355506,442,640
63000,480,640
170037,426,640
600099,407,640
865559,463,800
2985,480,640
60580,571,640
15034,640,472
157282,356,485
698654,526,720
926969,538,800
52589,620,324
239261,480,640
664831,423,640
860426,561,800
730981,533,640
316358,640,439
628532,600,426
3091,480,640
78669,472,640
896126,528,784
896718,552,800
415823,640,480
41577,547,627
564300,640,342
771460,458,611
236930,640,366
234306,615,640
506118,640,598
36615,457,640
327750,347,640
450719,556,720
9276,480,640
468577,640,426
719549,521,640
418778,640,408
398241,640,438
647912,548,700
146357,640,513
185630,399,620
240578,487,640
485311,512,640
267687,640,461
305818,640,430
802954,450,700
699624,426,640
766170,640,438
900355,533,800
896181,682,800
500420,640,640
882788,650,800
797840,640,295
593815,559,640
691597,517,611
73963,518,540
921651,527,800
310301,640,426
422684,326,640
778231,443,640
115830,497,640
201630,457,640
403409,480,640
621678,480,640
353283,413,640
647799,720,557
94283,511,640
437725,469,421
288836,403,640
163639,480,640
648416,580,720
326259,535,640
713710,483,720
699665,640,427
323581,568,640
399586,506,630
323588,269,640
634714,640,427
498058,540,720
728203,640,427
787796,480,720
814619,455,640
285608,640,396
803461,630,454
415962,418,640
95441,432,640
22213,288,432
792118,552,720
755252,720,540
402993,310,586
359048,623,355
652442,483,720
505646,719,720
314967,639,425
937074,562,800
891527,537,800
838104,740,800
712729,480,640
398009,506,600
804913,451,640
927865,481,800
494465,608,720
79050,500,500
423478,626,480
210870,426,640
197023,624,508
274858,612,458
797302,720,649
426515,640,412
643921,474,640
686237,480,640
134802,640,446
841383,800,533
2241,480,640
784741,460,720
12278,480,640
609424,640,480
320412,480,640
944914,531,800
53434,640,620
85629,640,640
58923,220,199
602306,640,463
804304,720,655
406605,640,419
15951,640,568
118131,640,640
395646,376,720
908259,533,640
291533,607,640
664586,381,640
911996,511,800
2696,640,480
94667,398,640
10746,480,640
954092,533,800
160561,640,395
713574,509,720
198704,640,432
917085,789,596
766301,432,640
216431,424,640
842991,800,519
467263,430,640
151367,338,630
63792,515,379
55906,480,640
67180,542,634
198781,480,640
279787,521,640
17498,480,640
642987,368,640
857757,800,574
480483,640,612
140527,640,495
521286,640,453
8443,427,640
808689,720,558
107532,585,600
777986,600,640
444465,620,472
632818,513,640
925431,482,720
913014,533,800
930555,481,800
337881,481,640
131317,640,582
881902,574,800
789876,425,720
454276,526,640
158159,600,400
168161,481,640
831337,184,276
723605,720,479
505866,388,640
274005,480,640
99636,477,640
950663,599,800
648601,640,480
850008,525,790
772292,507,720
483,640,480
604884,430,640
58178,640,640
409757,464,640
760333,427,640
914259,800,718
8421,640,480
367969,475,640
824331,640,427
129410,451,640
429201,426,640
97948,515,640
457377,434,630
628455,640,438
950810,800,532
365506,640,529
18780,423,571
844977,800,525
126799,486,640
426716,427,640
734508,508,720
736634,640,531
69362,525,560
873727,669,800
152548,407,450
812306,494,670
343079,426,640
310518,456,640
560532,427,640
777176,540,438
784288,427,640
97285,427,640
18917,640,440
153324,412,640
897106,534,800
1493,480,640
859378,436,500
769856,466,630
905571,535,800
260643,427,640
683380,540,720
857964,800,680
914584,574,800
563010,522,640
897114,637,800
923193,488,800
200460,480,640
287979,470,582
842652,788,800
321236,380,640
4457,480,640
709002,622,720
673510,549,720
677595,428,640
256801,287,639
385258,480,640
555837,640,430
58391,480,640
21964,597,640
482109,640,480
564532,346,517
692574,536,720
239814,498,638
380512,426,640
288642,393,600
327587,427,640
936611,533,800
806551,720,659
680605,438,640
433552,640,427
677406,450,640
874079,631,800
188976,480,640
782859,365,628
427321,427,640
232591,640,640
4751,480,640
23760,433,640
606666,440,640
165055,480,640
518070,484,640
329393,640,576
927494,700,652
829200,365,515
802905,720,717
669855,577,640
374521,427,640
477168,240,320
951019,567,800
73454,438,640
25197,480,588
800846,543,720
804865,720,547
298038,640,427
768274,514,720
953356,585,800
757365,720,479
448679,720,640
926175,533,800
85258,482,640
411040,391,418
625955,427,640
301646,422,640
320903,640,460
927486,481,800
115139,631,392
919938,544,800
496041,428,640
116750,473,630
836054,800,531
480729,452,640
365168,557,620
43239,480,640
72167,427,640
555859,505,640
600107,480,640
760257,482,640
322589,443,640
316519,450,600
921665,534,800
24468,600,557
68712,330,581
935682,467,700
666023,361,640
339088,480,462
653266,413,640
364654,470,640
461241,480,640
7851,640,480
486316,640,457
156403,500,333
437282,429,640
507374,457,640
55754,355,600
69654,501,640
946076,700,400
825790,431,608
60405,480,640
892830,640,800
541314,640,424
600561,415,640
9557,480,640
692790,712,720
441673,435,640
838012,577,763
600145,600,620
39113,514,640
724504,640,427
133161,480,640
465547,458,640
6746,480,640
657504,400,600
651167,526,720
816137,704,720
332307,584,640
618466,427,640
473604,480,640
649559,720,720
598079,512,640
784255,640,495
663996,623,640
8786,640,480
578492,363,546
7030,480,640
264962,407,600
821446,499,640
63094,640,417
820529,720,720
349482,640,640
149078,640,640
410713,480,640
160707,428,640
449198,640,560
867700,550,800
886639,682,800
830292,480,720
684174,720,720
846258,670,800
834217,752,567
722773,427,640
716452,720,542
423128,433,640
378037,399,640
926140,800,479
764416,640,427
73608,500,400
862144,622,800
163410,479,640
886632,800,533
311863,427,640
892416,532,800
5952,480,640
41900,640,576
471278,640,428
924846,600,800
179947,487,640
399708,480,720
3463,480,640
860774,800,704
19565,367,640
855598,750,595
674684,720,482
503623,621,640
516691,533,620
217140,420,640
175374,255,385
760514,432,576
914132,532,800
656654,381,640
510103,426,640
755307,480,720
468668,505,640
923864,575,800
127806,497,640
657067,427,640
901153,607,800
666445,480,600
759335,499,719
847546,536,800
284845,504,640
857392,375,500
438900,429,640
288653,417,640
366023,461,640
854468,699,800
212690,450,640
74550,182,277
343514,640,640
797723,306,640
275238,400,640
224346,480,640
816728,640,525
870853,349,800
615841,466,640
80196,640,400
674413,480,720
725761,720,519
249145,400,600
606788,595,511
239395,640,493
15693,640,494
537064,480,640
809756,475,720
66435,640,480
382728,640,448
497112,499,720
69619,552,480
164970,500,640
212579,480,640
20428,640,464
342326,640,434
86725,480,640
736426,640,568
906857,800,529
562762,496,640
133053,430,640
494239,640,480
536358,640,525
781687,513,720
768048,480,640
742601,459,720
373473,463,540
612764,492,640
628036,427,640
952413,449,675
429115,600,330
150603,427,640
875062,533,800
915477,800,656
383739,432,432
73652,446,640
761454,480,720
887055,461,800
795490,688,628
15888,560,400
553601,511,340
373279,460,627
920398,800,531
693250,720,520
306095,401,640
313880,480,640
206426,575,400
241815,480,640
522243,475,640
255314,402,640
758962,596,720
695567,427,640
571678,566,640
820933,640,445
229914,454,640
760890,427,640
802222,720,537
44360,600,449
642818,504,640
148991,373,638
894312,504,800
726966,480,720
952010,800,640
808382,480,720
784232,486,640
824281,640,640
71587,386,515
486030,490,640
823738,640,480
829297,478,720
167667,640,454
390863,352,640
38172,496,640
30808,488,640
14950,480,640
897136,578,750
333757,543,640
83918,569,640
611394,433,640
653011,600,400
377294,640,526
619204,480,640
117157,440,640
8801,480,640
721236,640,479
906579,573,800
905141,430,720
375443,640,512
263300,640,427
177256,447,640
446139,437,640
673097,459,640
438021,510,640
123806,600,400
7121,480,640
563798,628,720
679823,720,422
822646,478,720
602100,640,427
128456,427,640
96899,335,640
256423,480,548
619280,399,600
146640,640,477
413334,426,640
846699,546,800
312722,310,480
50102,640,441
12865,480,640
844000,570,800
275979,427,640
6312,640,480
33956,462,369
165754,375,640
327819,375,625
813257,426,640
359796,600,405
900454,551,800
847080,518,800
542309,427,640
793011,640,414
425168,480,640
391223,640,255
469902,430,640
450820,640,440
642806,455,640
778081,518,640
117388,600,484
618030,453,640
239895,423,640
859187,533,800
404068,700,536
83835,635,640
932725,578,800
632148,640,428
749483,640,422
853940,587,800
771695,720,706
232664,480,475
108979,523,640
845900,532,800
640435,720,481
285440,616,636
85133,480,640
422186,432,640
298559,480,640
322921,640,600
838405,485,749
40833,427,640
725827,480,720
703560,482,640
478490,480,640
173409,640,640
366154,541,612
748866,640,512
204712,640,562
127560,425,640
516834,640,496
188574,483,640
226949,468,640
774344,461,640
616628,480,640
383973,640,489
884416,640,800
44834,470,620
622951,534,639
105498,480,640
855071,531,800
769466,427,640
303006,560,560
658486,320,640
911955,400,800
771833,478,720
305510,411,640
311566,472,640
365820,640,426
545892,433,640
324429,458,640
105541,598,400
570083,480,640
692639,720,716
733463,480,720
50145,640,427
649420,320,720
236885,640,426
117131,513,640
325021,600,543
2820,640,480
822136,575,720
51037,640,494
151686,427,640
32300,480,640
573855,640,640
96907,614,428
673175,412,600
929,640,480
785686,551,720
282761,330,640
439468,640,480
795047,466,640
566864,639,639
280369,418,628
652845,680,479
83139,426,640
640342,700,476
260329,170,290
464808,411,640
847318,564,704
836809,571,800
74355,422,640
55104,480,640
740250,638,720
712270,446,640
21756,640,504
32496,498,564
683851,480,720
718989,506,617
428766,542,640
824075,294,720
340485,640,480
194074,480,640
453981,447,640
767865,720,669
69098,595,446
509433,640,606
714446,433,640
167062,640,437
799098,368,640
627927,640,640
944364,666,800
251411,640,562
501435,432,640
145121,640,434
10668,477,640
526618,640,426
315692,480,640
141859,500,316
773807,576,720
938644,584,800
871067,800,528
137506,447,450
742317,431,640
849649,790,800
202453,640,545
183501,446,640
365354,640,480
386647,640,451
36313,633,640
